method,taxa,rtt
caml,G001787375,2.074379216
caml,G001003385,1.802930096
caml,G001002355,1.864477745
caml,G001002845,1.876382868
caml,G001002785,1.812044877
caml,G001002885,1.795280292
caml,G001002205,1.817079468
caml,G001002415,1.798989465
caml,G001000465,1.797641237
caml,G001002345,1.804549124
caml,G001000205,1.805031278
caml,G001776225,1.826749454
caml,G001774555,1.77098242
caml,G001774535,1.769058647
caml,G001000475,1.84650415
caml,G001000745,1.860132673
caml,G000994325,1.889922924
caml,G000996665,1.899732731
caml,G000995475,1.885335553
caml,G000997565,1.885934761
caml,G000998275,1.891334345
caml,G000997955,1.891916993
caml,G001776275,2.063794881
caml,G000998025,2.005303206
caml,G001001715,1.996826844
caml,G001001635,1.97866529
caml,G001001485,1.978486729
caml,G001001365,1.984017215
caml,G001001055,1.978339087
caml,G000998105,1.95948807
caml,G001000245,1.954353549
caml,G001000965,1.967741443
caml,G001000665,1.958320091
caml,G000998715,1.960453985
caml,G001001125,1.962069422
caml,G001872005,2.027888247
caml,G001000865,2.011809653
caml,G001000315,2.011766985
caml,G001000625,1.993967719
caml,G001002605,2.006474316
caml,G001774655,2.00566903
caml,G001774685,2.005762158
caml,G001774675,2.006130327
caml,G001776255,2.006042117
caml,G001774635,2.006042117
caml,G001803445,1.476502706
caml,G000995665,1.651243213
caml,G000999595,1.692171566
caml,G000999805,1.584521182
caml,G001002655,1.580821265
caml,G001001555,1.571189991
caml,G001002035,1.574952647
caml,G001003245,1.563021839
caml,G001001455,1.547279373
caml,G001002455,1.532939064
caml,G001002405,1.544094251
caml,G001775605,1.697496271
caml,G001773725,1.696721884
caml,G001773615,1.61087471
caml,G001773695,1.608381953
caml,G001773775,1.748232336
caml,G001001005,1.718869176
caml,G001003585,1.726736549
caml,G001001375,1.719548879
caml,G001773655,1.71386603
caml,G001775565,1.723229415
caml,G001773795,1.747165353
caml,G000998545,1.733620199
caml,G001002325,1.729579959
caml,G001002525,1.729475992
caml,G001773815,1.736310166
caml,G001003675,1.74572238
caml,G001773735,1.742745748
caml,G001003465,1.751291019
caml,G001773645,1.760449094
caml,G001773585,1.764556983
caml,G001003155,1.736449297
caml,G001775645,1.781728251
caml,G001775635,1.739506655
caml,G001773715,1.73769867
caml,G001816555,1.700817475
caml,G001816455,1.6695804
caml,G001816425,1.669669593
caml,G001816895,1.681093057
caml,G001816405,1.675498783
caml,G001816475,1.677248439
caml,G001816375,1.669967643
caml,G001792465,1.60160021
caml,G001793185,1.617965813
caml,G001792425,1.726426518
caml,G001793335,1.710626088
caml,G001793475,1.694982412
caml,G001792495,1.679901701
caml,G001792335,1.661026247
caml,G001793005,1.668169163
caml,G001793085,1.692610566
caml,G001792305,1.69653231
caml,G001793255,1.704457932
caml,G001792075,1.708902487
caml,G001792415,1.708669565
caml,G001793165,1.713462385
caml,G001792935,1.708777632
caml,G001792535,1.713222118
caml,G001792035,1.635909131
caml,G001791965,1.635342998
caml,G001792005,1.677126105
caml,G000992155,1.750641425
caml,G000990505,1.745749609
caml,G000993115,1.766857703
caml,G000992825,1.858405417
caml,G000992255,1.87497147
caml,G000993025,1.881233489
caml,G001792575,1.789765419
caml,G001792065,1.79444604
caml,G001793095,1.790684601
caml,G001792375,1.784139718
caml,G001792215,1.737978298
caml,G001792585,1.718921603
caml,G001792225,1.763941551
caml,G001792995,1.760373954
caml,G001792265,1.709025345
caml,G000993085,1.694879483
caml,G000992125,1.725475431
caml,G001792255,1.784090138
caml,G001793015,1.767289011
caml,G001791885,1.740011644
caml,G001792545,1.720308559
caml,G001793105,1.721284982
caml,G001792345,1.719898053
caml,G000993405,1.74736454
caml,G000993365,1.76114991
caml,G001792295,1.746570651
caml,G001793075,1.742030583
caml,G000994895,1.786526508
caml,G000992365,1.779703214
caml,G000993305,1.757401714
caml,G001792155,1.663570269
caml,G001792925,1.719586659
caml,G001793345,1.658915253
caml,G001792165,1.669307823
caml,G001793625,1.671240038
caml,G001793755,1.68990101
caml,G001793545,1.672042038
caml,G001793635,1.750740078
caml,G000989245,1.751538404
caml,G000989325,1.750743395
caml,G000989865,1.84425179
caml,G000989845,1.842629736
caml,G000989855,1.84249385
caml,G000990005,1.842833379
caml,G001793465,1.851654458
caml,G001793665,1.83627067
caml,G001791935,1.828606309
caml,G000989595,1.828706272
caml,G000989685,1.828606354
caml,G000989825,1.828913856
caml,G000989765,1.828720602
caml,G000989925,1.828720602
caml,G000994565,1.725100516
caml,G000999065,1.719344298
caml,G001793615,1.726506072
caml,G001793715,1.716029631
caml,G001793535,1.722538514
caml,G001793355,1.722407404
caml,G001001045,1.735694655
caml,G001000385,1.742718404
caml,G000994465,1.770419171
caml,G000996165,1.747871289
caml,G000997405,1.827851859
caml,G000996785,1.819157917
caml,G000996975,1.839991154
caml,G001793455,1.813491662
caml,G000995865,1.873786494
caml,G001793575,1.82553122
caml,G000996475,1.822480576
caml,G001793705,1.812271264
caml,G001773455,1.467693081
caml,G001788755,1.390731374
caml,G001788835,1.391638091
caml,G000999945,1.463384024
caml,G001788685,1.48863771
caml,G001787455,1.484279055
caml,G000992695,1.493337805
caml,G000992775,1.50731059
caml,G000993595,1.492350384
caml,G001788885,1.445343529
caml,G001788765,1.453217392
caml,G000989565,1.4472063
caml,G000989635,1.445441184
caml,G000999445,1.506061663
caml,G000995295,1.520559543
caml,G000993615,1.491982192
caml,G001787475,1.589047329
caml,G001788715,1.565934514
caml,G001873565,1.47391686
caml,G000999965,1.506533885
caml,G000999315,1.500677049
caml,G001788845,1.543056566
caml,G001788875,1.552079126
caml,G001788795,1.548848273
caml,G001788805,1.552052689
caml,G001787555,1.630480208
caml,G001787485,1.672548983
caml,G001788955,1.680021971
caml,G001787625,1.696803152
caml,G001789005,1.7112703
caml,G001789035,1.704334632
caml,G001789045,1.700956837
caml,G001787615,1.701930043
caml,G001788915,1.701948208
caml,G001004835,1.597861335
caml,G001004735,1.62391079
caml,G001004775,1.582355104
caml,G001789165,1.57601528
caml,G001789125,1.572737961
caml,G001787795,1.575760651
caml,G001787725,1.574467945
caml,G001787755,1.571631997
caml,G001789075,1.571634094
caml,G001789085,1.571633772
caml,G001787565,1.59745632
caml,G001787535,1.582831532
caml,G001788925,1.649392833
caml,G001788995,1.663660574
caml,G001787675,1.679708742
caml,G001787585,1.680244003
caml,G001787705,1.696194444
caml,G001789155,1.673434229
caml,G001787805,1.682983355
caml,G001872575,1.732568258
caml,G001789115,1.731492313
caml,G001787775,1.726704474
caml,G001430755,1.725325888
caml,G001430885,1.725328518
caml,G001430905,1.725329518
caml,G001430805,1.725331614
caml,G001430845,1.725331614
caml,G001776195,1.44013184
caml,G000993135,1.564946509
caml,G001776145,1.410021255
caml,G000991925,1.531484036
caml,G000991185,1.73429322
caml,G001776175,1.729061603
caml,G001774395,1.719832846
caml,G001776125,1.731515612
caml,G001772255,1.601386639
caml,G001771275,1.594252984
caml,G001772265,1.602982014
caml,G001771215,1.501617572
caml,G001771185,1.501617572
caml,G001004375,1.540045295
caml,G001029795,1.529864074
caml,G001004445,1.524225765
caml,G001872935,1.345469254
caml,G001872945,1.429706874
caml,G000995565,1.438768722
caml,G000993275,1.430714608
caml,G000997185,1.345100987
caml,G000995065,1.347943534
caml,G000995395,1.355947839
caml,G001771115,1.355426235
caml,G001790445,1.679511393
caml,G001790455,1.61848695
caml,G001788565,1.713714611
caml,G001790625,1.714829144
caml,G001790525,1.756772075
caml,G001790575,1.761645148
caml,G001002185,1.856304769
caml,G001790495,1.615292773
caml,G000803625,1.725009659
caml,G001873625,1.815634356
caml,G001897305,1.807539846
caml,G001897295,1.805158284
caml,G000503915,1.778332369
caml,G000392435,1.87279046
caml,G000463895,1.752649368
caml,G001003725,1.836469402
caml,G001790365,1.75816589
caml,G001790435,1.766407524
caml,G001817115,1.589038363
caml,G001817055,1.537370749
caml,G001817095,1.550799899
caml,G001817035,1.54708169
caml,G001817135,1.534811843
caml,G001817175,1.566610824
caml,G001817145,1.531584323
caml,G001817065,1.537885389
caml,G001001305,1.532937426
caml,G001779955,1.441001451
caml,G001777585,1.456648454
caml,G001779925,1.45412156
caml,G001780065,1.451536032
caml,G001777695,1.451358357
caml,G001777815,1.462495437
caml,G001779995,1.456769614
caml,G001777575,1.454436412
caml,G001777855,1.581083795
caml,G001777825,1.512380929
caml,G001777655,1.518639936
caml,G001779915,1.516013472
caml,G001777775,1.582480995
caml,G001780145,1.580263244
caml,G001777665,1.581386821
caml,G001777545,1.58407344
caml,G001779895,1.582379449
caml,G001779985,1.581387314
caml,G001780055,1.581387314
caml,G001873465,1.541293635
caml,G001003705,1.488204099
caml,G001004025,1.492525879
caml,G001818335,1.5187084
caml,G001818755,1.518863191
caml,G001818735,1.526002212
caml,G001818315,1.529441481
caml,G001818435,1.429753668
caml,G001872435,1.564021157
caml,G001889965,1.484874327
caml,G001818135,1.513121822
caml,G001818055,1.523996076
caml,G001818105,1.509090726
caml,G000999025,1.522309798
caml,G001000505,1.539316481
caml,G001000955,1.657574334
caml,G001818205,1.60819414
caml,G001818085,1.618714269
caml,G001000815,1.630344354
caml,G001818175,1.608138854
caml,G001818075,1.61396262
caml,G001000795,1.609125597
caml,G001818155,1.611500202
caml,G001791465,1.615610661
caml,G001791245,1.595618127
caml,G001791375,1.616234832
caml,G001791575,1.630305303
caml,G001871365,1.602205973
caml,G001783595,1.56387793
caml,G000998185,1.553870883
caml,G001783645,1.543959977
caml,G001781935,1.54109068
caml,G001783635,1.547874191
caml,G001823015,1.529419932
caml,G000998975,1.544391632
caml,G001824755,1.544664576
caml,G000995845,1.532749449
caml,G001822975,1.541813514
caml,G001000185,1.549821864
caml,G001000025,1.541575058
caml,G000999675,1.539336062
caml,G001818395,1.688678509
caml,G001818365,1.698738232
caml,G000991205,1.57767662
caml,G001818495,1.535584392
caml,G001818445,1.543296329
caml,G001872245,1.56738694
caml,G001818835,1.512856379
caml,G001818855,1.518599231
caml,G000999255,1.527187705
caml,G001001425,1.518386621
caml,G001818475,1.522264048
caml,G001001205,1.541122074
caml,G001817505,1.543189169
caml,G000992395,1.582889201
caml,G001817385,1.580287056
caml,G001817575,1.61910807
caml,G001817345,1.492957894
caml,G001817415,1.506262176
caml,G001817305,1.528063538
caml,G001817495,1.570129067
caml,G001817585,1.581373715
caml,G001817255,1.517812416
caml,G001817265,1.518403393
caml,G001780315,1.585210431
caml,G001778155,1.591217342
caml,G001778075,1.593567932
caml,G001778235,1.581229327
caml,G001778275,1.622866177
caml,G000992955,1.607036928
caml,G000996245,1.581578552
caml,G000993485,1.594229347
caml,G001780235,1.525359868
caml,G001778085,1.543047245
caml,G001778285,1.534472512
caml,G001871235,1.605773271
caml,G001871165,1.698397347
caml,G000999715,1.632464383
caml,G000995135,1.619574673
caml,G001873515,1.570788856
caml,G001778055,1.668027586
caml,G000997945,1.605356647
caml,G001780215,1.655383312
caml,G001778255,1.587628986
caml,G001778165,1.59280515
caml,G001780275,1.586979516
caml,G000992615,1.615230406
caml,G000992765,1.615230406
caml,G000992375,1.615228135
caml,G000992745,1.620358757
caml,G000992575,1.615231554
caml,G000992665,1.615231554
caml,G001873525,1.574673616
caml,G001791425,1.536542743
caml,G001002965,1.519035438
caml,G001791535,1.51920597
caml,G001791155,1.521574546
caml,G001791385,1.527863528
caml,G001790975,1.528276188
caml,G001778195,1.425369107
caml,G001001925,1.628322886
caml,G001001655,1.63716411
caml,G000996735,1.540693533
caml,G001783145,1.566910337
caml,G000996105,1.569319741
caml,G001782815,1.776656055
caml,G001782975,1.757339654
caml,G001791475,1.672765846
caml,G001783215,1.614807601
caml,G001783315,1.619897172
caml,G001783035,1.717428422
caml,G001784255,1.726223956
caml,G001783135,1.703774602
caml,G001784455,1.704277453
caml,G000992085,1.69507035
caml,G001784435,1.709703744
caml,G000990355,1.653875314
caml,G001784235,1.639933884
caml,G001783065,1.645224493
caml,G001782965,1.6393163
caml,G001783015,1.64157379
caml,G001782905,1.708060022
caml,G001784315,1.777208334
caml,G001782955,1.76273026
caml,G001782825,1.762732217
caml,G001782875,1.766638671
caml,G001784355,1.746726367
caml,G001783095,1.756401975
caml,G001784395,1.763146199
caml,G001783185,1.75503588
caml,G001784365,1.737868722
caml,G001871435,1.743452761
caml,G001783255,1.745607011
caml,G001784325,1.810004481
caml,G001782935,1.812122056
caml,G001782805,1.808261791
caml,G001782895,1.849005077
caml,G001784275,1.869715234
caml,G001783105,1.844769518
caml,G001783045,1.833058312
caml,G001784285,1.833058262
caml,G001871445,1.81984663
caml,G000996965,1.833299675
caml,G001000125,1.834610727
caml,G000998635,1.833834327
caml,G000999365,1.826192725
caml,G001001845,1.647641949
caml,G001001705,1.528066715
caml,G001791005,1.582840895
caml,G001791195,1.58136431
caml,G001791555,1.582648131
caml,G001791295,1.58416477
caml,G001791415,1.578107784
caml,G001790815,1.578108192
caml,G001791115,1.573140183
caml,G001791135,1.715978995
caml,G001303185,1.65770386
caml,G001791745,1.721564887
caml,G001872545,1.72149348
caml,G001791145,1.740421654
caml,G001791275,1.736239189
caml,G001791335,1.904305369
caml,G001791505,1.909110311
caml,G001791035,1.905997758
caml,G001004485,1.83320237
caml,G001791635,1.822678544
caml,G000997135,1.826894501
caml,G001791655,1.836130046
caml,G000997065,1.829659542
caml,G000995215,1.829097177
caml,G000997445,1.829948126
caml,G000998515,1.829189666
caml,G000996685,1.832555429
caml,G000996765,1.829101157
caml,G000996525,1.840319497
caml,G000994165,1.84557598
caml,G000997055,1.84032079
caml,G001791065,1.752086589
caml,G000995915,1.790400016
caml,G001001645,1.783897227
caml,G000994285,1.776968912
caml,G000996715,1.757271191
caml,G000996355,1.735809656
caml,G001791735,1.716934126
caml,G001791725,1.721959868
caml,G001791645,1.725648603
caml,G001002565,1.838147333
caml,G001002765,1.830620335
caml,G001004575,1.837616985
caml,G000993535,1.87087348
caml,G001791715,1.845221631
caml,G001790985,1.843208404
caml,G001791565,1.850816127
caml,G001791205,1.849421379
caml,G001790825,1.842330918
caml,G001791305,1.843043587
caml,G001791455,1.842643468
caml,G001784775,1.390707176
caml,G001784975,1.369551648
caml,G001784885,1.371809536
caml,G001784875,1.36552779
caml,G000999765,1.372487201
caml,G001784795,1.375499184
caml,G001785005,1.385865308
caml,G001784955,1.391132486
caml,G001000395,1.384269139
caml,G001784895,1.368137559
caml,G001001525,1.366309063
caml,G000995965,1.371183971
caml,G000995125,1.410916778
caml,G001784815,1.406323224
caml,G000991855,1.403904218
caml,G000991935,1.408600844
caml,G001784915,1.440591185
caml,G000990805,1.431012105
caml,G001784965,1.430703414
caml,G001784805,1.425688239
caml,G001786575,1.66330346
caml,G001784715,1.68167459
caml,G001784695,1.667939866
caml,G001873875,1.781536083
caml,G001873245,1.683848216
caml,G001786615,1.395554442
caml,G001784725,1.424508191
caml,G000990485,1.620234821
caml,G000990945,1.618523327
caml,G000990885,1.623756094
caml,G000990515,1.641165104
caml,G001001345,1.473661469
caml,G001001155,1.482657951
caml,G001003065,1.475329966
caml,G001003855,1.492524859
caml,G000992565,1.51043924
caml,G000992165,1.516370782
caml,G000991815,1.531176772
caml,G000991645,1.524616903
caml,G000991325,1.526305537
caml,G000992325,1.536895035
caml,G000991525,1.532224383
caml,G000991495,1.532173986
caml,G000991245,1.557561164
caml,G000990595,1.555460555
caml,G001003325,1.648322068
caml,G001824325,1.632736985
caml,G000992445,1.444121317
caml,G001872305,1.458284813
caml,G001819535,1.300326354
caml,G001873495,1.427282823
caml,G001819475,1.513812477
caml,G001872385,1.366622519
caml,G001819495,1.413711233
caml,G001819635,1.503798466
caml,G001000145,1.494859945
