GENE,TYPE,ALPH,SQLN,P_A,P_C,P_G,P_T,P_CA,P_AG,P_TA,P_CG,P_TC,P_TG
896,default,0.488605,1000,0.256111,0.198522,0.254558,0.290809,7.886865,1.000000,0.104599,0.048340,0.145739,0.275098
897,default,1.497326,1000,0.336550,0.237044,0.228187,0.198219,22.561965,1.000000,0.191369,0.055036,0.157797,0.189117
898,default,0.043764,1000,0.236009,0.245656,0.212466,0.305869,3.755468,1.000000,0.070411,0.015903,0.099071,0.445456
899,default,0.515934,1000,0.302755,0.214616,0.247625,0.235004,3.226316,1.000000,0.068541,0.063410,0.169042,0.264733
900,default,1.942501,1000,0.253884,0.180964,0.260061,0.305091,15.423889,1.000000,0.123033,0.067573,0.165180,0.369509
901,default,0.194743,1000,0.274925,0.169580,0.207815,0.347680,37.227122,1.000000,0.045988,0.140795,0.049519,0.347578
902,default,0.399562,1000,0.310100,0.173655,0.226986,0.289259,4.747654,1.000000,0.119279,0.088012,0.171533,0.290284
903,default,1.000455,1000,0.345238,0.200927,0.174605,0.279230,11.958468,1.000000,0.065235,0.071457,0.119909,0.262756
904,default,0.271671,1000,0.385900,0.222813,0.177821,0.213467,9.200831,1.000000,0.132613,0.064587,0.166422,0.285268
905,default,0.109294,1000,0.260878,0.257306,0.177375,0.304441,6.560503,1.000000,0.090739,0.106487,0.172270,0.289415
906,default,0.694520,1000,0.295350,0.186409,0.195931,0.322310,2.275857,1.000000,0.073461,0.103577,0.170010,0.265432
907,default,1.133170,1000,0.272649,0.243629,0.222305,0.261417,4.826449,1.000000,0.158616,0.048298,0.082615,0.276964
908,default,1.706509,1000,0.301272,0.173771,0.206049,0.318908,6.133257,1.000000,0.097671,0.092461,0.204359,0.201752
909,default,0.235660,1000,0.308818,0.244341,0.210470,0.236371,4.535097,1.000000,0.070029,0.098139,0.194309,0.232341
910,default,0.435193,1000,0.218987,0.240199,0.204083,0.336731,7.441268,1.000000,0.143454,0.100664,0.075090,0.274570
911,default,1.281447,1000,0.311980,0.134499,0.278833,0.274688,7.162090,1.000000,0.069395,0.062951,0.061691,0.429748
912,default,0.943055,1000,0.342413,0.212841,0.161767,0.282979,2.701339,1.000000,0.161130,0.095892,0.069563,0.517647
913,default,0.151469,1000,0.334487,0.251070,0.210117,0.204326,12.100660,1.000000,0.063662,0.188104,0.096279,0.360603
914,default,0.327096,1000,0.278310,0.231634,0.259548,0.230508,6.847583,1.000000,0.088818,0.090843,0.175602,0.250165
915,default,0.261599,1000,0.278764,0.211504,0.226657,0.283075,4.326750,1.000000,0.073833,0.075165,0.120099,0.387283
916,default,0.500400,1000,0.290213,0.225668,0.259533,0.224585,9.499437,1.000000,0.094125,0.189086,0.102868,0.278649
917,default,2.569241,1000,0.344170,0.221475,0.207273,0.227081,11.019492,1.000000,0.083427,0.075282,0.159625,0.353695
918,default,1.166168,1000,0.239425,0.240437,0.254721,0.265417,5.396859,1.000000,0.096587,0.129236,0.058403,0.354665
919,default,0.211357,1000,0.291425,0.216113,0.238080,0.254381,4.124396,1.000000,0.116156,0.093944,0.143393,0.263372
920,default,0.116354,1000,0.269083,0.204058,0.292413,0.234447,17.363388,1.000000,0.133651,0.166032,0.110310,0.294052
921,default,1.306089,1000,0.269293,0.220356,0.263734,0.246617,3.800445,1.000000,0.085724,0.134796,0.088526,0.330397
922,default,0.029103,1000,0.272404,0.237343,0.192627,0.297625,1.327900,1.000000,0.147640,0.102810,0.227926,0.281598
923,default,0.504171,1000,0.352400,0.112446,0.239975,0.295179,3.232417,1.000000,0.060006,0.091552,0.097778,0.323093
924,default,1.133262,1000,0.300543,0.238433,0.177055,0.283969,7.669193,1.000000,0.107984,0.080647,0.106065,0.308210
925,default,0.245700,1000,0.278211,0.203077,0.257945,0.260768,15.411391,1.000000,0.177789,0.072628,0.126263,0.328853
926,default,1.313364,1000,0.327045,0.194838,0.254701,0.223416,2.768959,1.000000,0.166164,0.076404,0.082390,0.287850
927,default,0.244399,1000,0.273290,0.231510,0.271873,0.223327,2.048102,1.000000,0.094872,0.073429,0.068386,0.330102
928,default,0.157270,1000,0.284856,0.193338,0.227104,0.294702,3.547909,1.000000,0.104379,0.082173,0.129832,0.286205
929,default,2.205065,1000,0.313025,0.212764,0.193585,0.280626,7.152714,1.000000,0.042984,0.041389,0.111303,0.300101
930,default,0.784467,1000,0.351341,0.192059,0.244946,0.211655,156.634497,1.000000,0.033844,0.228492,0.144999,0.246416
931,default,0.303194,1000,0.395593,0.269752,0.154562,0.180093,5.230355,1.000000,0.092148,0.047932,0.225761,0.275362
932,default,1.741885,1000,0.293354,0.271662,0.177943,0.257041,5.422614,1.000000,0.047728,0.138597,0.162935,0.302697
933,default,0.908248,1000,0.275091,0.315562,0.205826,0.203520,4.545954,1.000000,0.058093,0.114078,0.134023,0.325880
934,default,0.447086,1000,0.357655,0.263309,0.145363,0.233672,4.616296,1.000000,0.169412,0.087183,0.099306,0.170761
935,default,1.957416,1000,0.297311,0.206769,0.217924,0.277995,5.572892,1.000000,0.127427,0.079720,0.169856,0.199299
936,default,0.512467,1000,0.328902,0.197197,0.202993,0.270908,6.115877,1.000000,0.100840,0.031174,0.062775,0.263948
937,default,0.826239,1000,0.291900,0.183977,0.208995,0.315128,3.658785,1.000000,0.091198,0.053886,0.118563,0.278667
938,default,0.987009,1000,0.317906,0.166815,0.252806,0.262473,40.757645,1.000000,0.107863,0.125650,0.146945,0.327475
939,default,0.929176,1000,0.253938,0.212831,0.225092,0.308139,5.810033,1.000000,0.062245,0.081510,0.061686,0.280706
940,default,0.519926,1000,0.333376,0.196965,0.183460,0.286199,8.992779,1.000000,0.138161,0.085055,0.117866,0.247808
941,default,0.354689,1000,0.304644,0.248426,0.227558,0.219371,3.402061,1.000000,0.060208,0.045353,0.142226,0.305135
942,default,1.410821,1000,0.268412,0.222343,0.197387,0.311858,2.294895,1.000000,0.193939,0.128691,0.076515,0.231827
943,default,1.497896,1000,0.234680,0.227641,0.243971,0.293707,14.761310,1.000000,0.102220,0.098250,0.104966,0.303344
944,default,0.640513,1000,0.294510,0.231887,0.165953,0.307650,13.165063,1.000000,0.108195,0.109325,0.032083,0.392761
945,default,2.801095,1000,0.267511,0.240235,0.272396,0.219858,4.997691,1.000000,0.071892,0.165671,0.129424,0.323540
946,default,0.084995,1000,0.415561,0.195388,0.151288,0.237763,15.285623,1.000000,0.086952,0.029688,0.142456,0.348743
947,default,0.207524,1000,0.371774,0.182360,0.186248,0.259619,4.995047,1.000000,0.167530,0.089612,0.075103,0.388584
948,default,0.578343,1000,0.288217,0.216706,0.250357,0.244721,5.123593,1.000000,0.090264,0.193916,0.103201,0.319710
949,default,0.809092,1000,0.311013,0.255165,0.208485,0.225337,3.493790,1.000000,0.162366,0.094846,0.107134,0.308420
950,default,0.286366,1000,0.249615,0.202311,0.239525,0.308550,4.239548,1.000000,0.117783,0.092321,0.052935,0.186284
951,default,0.951927,1000,0.340631,0.235004,0.232828,0.191538,3.768627,1.000000,0.147069,0.053164,0.129296,0.285891
952,default,1.002669,1000,0.344472,0.163991,0.216183,0.275354,18.198914,1.000000,0.134226,0.120144,0.029003,0.334555
953,default,0.167850,1000,0.212501,0.247848,0.183839,0.355813,4.794012,1.000000,0.138986,0.112112,0.141063,0.178811
954,default,0.329316,1000,0.295541,0.272375,0.188266,0.243818,16.580115,1.000000,0.109119,0.135538,0.120812,0.354575
955,default,0.178083,1000,0.280554,0.255892,0.198649,0.264905,6.500349,1.000000,0.124338,0.095168,0.087046,0.329528
956,default,0.353663,1000,0.263301,0.203537,0.272013,0.261149,7.040769,1.000000,0.149439,0.130315,0.074627,0.229796
957,default,0.686718,1000,0.251436,0.260431,0.265063,0.223070,24.195862,1.000000,0.203707,0.077441,0.064345,0.247861
958,default,0.559709,1000,0.347271,0.219110,0.209468,0.224151,7.143415,1.000000,0.168901,0.095694,0.101294,0.332291
959,default,1.532712,1000,0.312373,0.237729,0.188983,0.260915,2.882906,1.000000,0.128230,0.074205,0.146230,0.240922
960,default,0.677866,1000,0.292658,0.176143,0.230385,0.300814,4.093698,1.000000,0.089405,0.071227,0.074177,0.352748
961,default,0.030100,1000,0.310501,0.174768,0.224689,0.290042,11.367421,1.000000,0.067423,0.110780,0.094011,0.262485
962,default,0.368121,1000,0.286333,0.146795,0.256397,0.310475,3.351551,1.000000,0.064537,0.117924,0.105612,0.245816
963,default,1.824041,1000,0.277727,0.225528,0.224126,0.272619,3.318095,1.000000,0.176811,0.069135,0.101118,0.352594
964,default,0.370410,1000,0.248267,0.243979,0.250284,0.257469,7.440020,1.000000,0.067573,0.227492,0.080962,0.272573
965,default,2.889133,1000,0.239398,0.225178,0.230126,0.305298,3.950379,1.000000,0.130460,0.116511,0.131524,0.306746
966,default,0.108289,1000,0.296153,0.237129,0.209634,0.257084,3.610707,1.000000,0.164659,0.079042,0.057213,0.328824
967,default,0.459868,1000,0.252188,0.151333,0.245340,0.351139,4.239920,1.000000,0.061894,0.102412,0.095264,0.385057
968,default,0.570176,1000,0.289991,0.209874,0.216772,0.283364,2.815287,1.000000,0.061208,0.037470,0.085886,0.412750
969,default,1.281744,1000,0.327967,0.187334,0.248199,0.236499,4.478562,1.000000,0.066332,0.055218,0.105940,0.285471
970,default,1.702169,1000,0.237215,0.217917,0.257408,0.287460,13.390507,1.000000,0.086635,0.156435,0.151603,0.274370
971,default,0.158641,1000,0.406649,0.163416,0.215436,0.214499,3.310850,1.000000,0.106388,0.057025,0.087381,0.348593
972,default,0.008384,1000,0.325480,0.179132,0.259244,0.236143,7.967699,1.000000,0.089009,0.166973,0.078525,0.201932
973,default,0.626788,1000,0.280120,0.215976,0.177412,0.326493,25.337503,1.000000,0.149952,0.061337,0.170896,0.218948
974,default,0.658246,1000,0.307477,0.213292,0.245177,0.234054,2.429437,1.000000,0.120073,0.100148,0.090038,0.248775
975,default,0.098262,1000,0.287011,0.159278,0.222291,0.331419,3.479722,1.000000,0.052716,0.096458,0.154440,0.317978
976,default,1.194581,1000,0.343129,0.172739,0.219805,0.264327,6.791941,1.000000,0.192184,0.086182,0.103976,0.253538
977,default,0.269995,1000,0.269744,0.233674,0.270962,0.225620,8.534562,1.000000,0.075583,0.103553,0.117360,0.394429
978,default,3.403606,1000,0.283847,0.231656,0.192101,0.292396,2.740651,1.000000,0.098311,0.132428,0.162421,0.187004
979,default,0.919096,1000,0.307019,0.207253,0.261098,0.224630,2.784568,1.000000,0.121597,0.175210,0.173697,0.284777
980,default,0.030337,1000,0.306579,0.208757,0.209255,0.275409,6.890962,1.000000,0.121385,0.194334,0.059739,0.210291
981,default,0.589885,1000,0.298405,0.201031,0.195327,0.305237,4.052144,1.000000,0.120057,0.176425,0.082073,0.359165
982,default,0.098616,1000,0.338835,0.143711,0.241015,0.276439,2.834022,1.000000,0.064406,0.076598,0.116856,0.328768
983,default,0.908048,1000,0.299395,0.215458,0.247767,0.237381,6.207400,1.000000,0.081824,0.033427,0.084301,0.433936
984,default,0.805392,1000,0.276349,0.152753,0.350061,0.220836,15.528763,1.000000,0.059615,0.122228,0.150500,0.233693
985,default,0.174881,1000,0.353822,0.209088,0.230435,0.206655,7.062952,1.000000,0.071800,0.067213,0.046186,0.381727
986,default,0.672607,1000,0.365320,0.227491,0.182889,0.224299,4.418308,1.000000,0.048703,0.148368,0.148854,0.308471
987,default,2.462175,1000,0.292007,0.208329,0.273804,0.225860,8.568281,1.000000,0.112363,0.134690,0.052125,0.333926
988,default,3.362599,1000,0.292981,0.157789,0.237824,0.311405,79.018766,1.000000,0.153407,0.108188,0.136869,0.325487
989,default,0.466653,1000,0.344131,0.225597,0.229447,0.200825,4.117874,1.000000,0.083353,0.021350,0.106370,0.374459
990,default,2.692980,1000,0.318775,0.243738,0.231240,0.206247,11.140911,1.000000,0.098586,0.106936,0.113627,0.288729
991,default,2.630941,1000,0.245925,0.231342,0.222608,0.300125,13.492592,1.000000,0.038333,0.057739,0.166549,0.253348
992,default,0.853655,1000,0.269673,0.275678,0.223314,0.231335,7.322779,1.000000,0.037627,0.117787,0.119278,0.360034
993,default,1.151202,1000,0.291836,0.178176,0.209558,0.320430,11.594174,1.000000,0.067089,0.042454,0.151867,0.320905
994,default,0.442019,1000,0.290812,0.223548,0.211015,0.274625,4.583513,1.000000,0.061829,0.138052,0.147183,0.313599
995,default,0.290243,1000,0.233785,0.217905,0.258172,0.290138,18.712092,1.000000,0.203959,0.055822,0.101933,0.245826
996,default,0.998981,1000,0.300393,0.148241,0.302978,0.248387,3.720685,1.000000,0.053882,0.152104,0.117933,0.324888
997,default,0.152626,1000,0.293520,0.247452,0.206676,0.252352,17.596511,1.000000,0.174887,0.103755,0.140751,0.326710
998,default,1.805501,1000,0.246919,0.312610,0.160544,0.279927,6.052085,1.000000,0.113119,0.072985,0.086239,0.312962
999,default,0.075581,1000,0.276184,0.308265,0.161392,0.254159,8.186589,1.000000,0.071691,0.056185,0.124815,0.314318
1000,default,1.727024,1000,0.223333,0.193307,0.257816,0.325543,5.142468,1.000000,0.051970,0.197472,0.089852,0.290392
